sku,filename,human_classification,allowed_to_change,sha256_before
CRJY0080-62E,CRJY0080-62E.png,true failure,True,f0981f94cd98549c2ceb3e5917424c5cb1d8a07d3273828ae522910d95792b0b
CRH907ATNV.-.MT,CRH907ATNV.-.MT.png,acceptable variation,False,205863e40fa47ca2fc41c8f9db31b0572e5fbb01a48a2cf74064ba45ed33a62a
CRH32455557,CRH32455557.png,acceptable variation,False,6c8173c40e585382fbe35227bfb41f4f241348af12400826c261d87f0be22163
CRRE-AU0307E00B,CRRE-AU0307E00B.png,approved,False,01bb603e61374760d5966c23f64cdbf788e146727464bb95194ebb790be75e9c
CRH901ATN.-.MT,CRH901ATN.-.MT.png,acceptable variation,False,16948a3de6d9914009217ad3af594ac3ffc57a1e76ddb73d0babff77198dd5d7
W2300,W2300.png,acceptable variation,False,db306252c32b524e34dc3c9314f82a6dbc65556b6948b3834d29902e5f2698e3
CRH32515535,CRH32515535.png,acceptable variation,False,e4a2cecb009b7859a62cf52a14e8ea3c264a21f4ba52db55ce385a4b0a75a2ad
CRJV1005-02W,CRJV1005-02W.png,acceptable variation,False,2c03ddd50d3c07f6ff6e656f3d1f8c4874c30a4de1bfe3fac241a20abbd6051c
CRT120.417.17.041.00,CRT120.417.17.041.00.png,acceptable variation,False,7d32435b0015bca2767a6e57b87adf588f247cf97bf09421de8e46b756fb82cc
CRVIC242009,CRVIC242009.png,approved,False,40a85abcb83867edf4fb759d6859a7ac579caa3548639aa5b7902892919243c3
CRVIC241978,CRVIC241978.png,approved,False,e2cfe61d06ad62d1e14b57c483142d662da7dc8741ab61691d701bd7f7f26c20
CRT149.417.22.051.01,CRT149.417.22.051.01.png,acceptable variation,False,7b34b8a4288b123ae37e59ecda02604bbacb6174528052a8ddf21bfbd75d97c9
CRBJ2167-03E,CRBJ2167-03E.png,acceptable variation,False,859f2ac4cd7b6aac8e4a0a3f75f56b67a7f7a6a69a281c0c106ae1f11fb5bdee
CRH32715531,CRH32715531.png,acceptable variation,False,bb03c492429dae58800d68f39ab7279c224aa7864fa4020d4990fee73ac343f1
CRT41.1.183.33~,CRT41.1.183.33~.png,acceptable variation,False,6b4fade75314065540871f421a4f9d73eab42a6b6de93d0d949926397050a44e
CRH32612735,CRH32612735.png,acceptable variation,False,2661213d90f0842080fe397e3a02bda4781446d653a05208209a8d2b5f4f48ea
CRH32612555,CRH32612555.png,acceptable variation,False,120c9be4e9d1d588d524866432a7d106d1be1aa49bf5c790a614ce5492b8615f
W2204,W2204.png,acceptable variation,False,7dd3e4d278623b9cee06b9b22cc09954b2481646791a13b038442392bcbf4ec3
CRJY8078-01L,CRJY8078-01L.png,acceptable variation,False,1e7a6664f956047ca30c90b376bb2c7062270bab92a315bb175f32b2fa195654
CRVIC241860,CRVIC241860.png,acceptable variation,False,025261f786311ec5e29729fa9ff775fcf0be1101e45c55428545d8dba69bbb97
CRVIC241946,CRVIC241946.png,acceptable variation,False,7f36fccedc9fbde9c39cbdff9f44e19917b70d0c50fd4e1917818655cbf75c20
W1628,W1628.png,acceptable variation,False,72ec00e77cf108f84f4d7aa9518ce814ded7485dbb9245e403eb5d7716bab518
CRJV2006-55H,CRJV2006-55H.png,acceptable variation,False,0fc689c14fdeaffb71aa1db5cfcd6ab59c6cd50071f3832d7cf302ffe44ed652
W1651,W1651.png,acceptable variation,False,4680939a36e67cb4cd31de527680fc8357a3575fd42bfa29104f14a527ca1932
W1671,W1671.png,acceptable variation,False,cbb29766f0233cfa5726f9585af6d879888c219354ac57a2d5032ffd914eb0d4
W1693,W1693.png,acceptable variation,False,7d534be2d6f42acb55414387df0b1e34df258bedb848c267813292b80e19dd3e
CRH64515337,CRH64515337.png,acceptable variation,False,afaae4da5fc82bc1c478b633708fd85028b3e3bf78658464ea7e68b0898f084c
CRRF74-SNE587,CRRF74-SNE587.png,approved,False,7bca7c0d4c3936e62005ce7a6578d48e46abc800ceee4b049a23450c67c7c72b
CRT120.410.22.051.01,CRT120.410.22.051.01.png,true failure,True,57ced7d9a97bbf6ac9b11438c2726a231d6629bfa71e3a4fbaea79a9e148108d
CRH82315931,CRH82315931.png,true failure,True,788ab821a9b868fb52b0cd79e72601ea6fb476a29e3393331e920758cea761c5
CRCB5004-59W,CRCB5004-59W.png,acceptable variation,False,ce7a1e8ce698f6d61d9a09ed26d49dd4a7ea9840f50a04fcb57d4c176f2d32d6
CRAT8300-58L,CRAT8300-58L.png,acceptable variation,False,0a8a4f92ec2866bbd35fe77a4fa782696dd7c5f22f20f47785973625e5da4934
W1578,W1578.png,acceptable variation,False,c61b438fc70ff76fccc5df1d8bab6007db2f187bbcc9f57b4aae0259d58c3ff0
CRH82305931,CRH82305931.png,true failure,True,72cb4d9f32a39919a9dbfc24a2f7308bea14bb49dfc5442b7610f576eadbde6a
CRJY8085-14H,CRJY8085-14H.png,acceptable variation,False,23e80090c49c9b1be1f4307ca1c296107dbf063a9b863975dfa9b3d985986e9e
WW820,WW820.png,acceptable variation,False,a6992a2c029bceb51425b2dbb8cb1bbde24c78076cbecced61b1eee2890f3a1d
CRH24251391,CRH24251391.png,true failure,True,b5d5c199d420e2f0b8e24b235043754166b57666fafc237a2a6565f02c41f5e5
CRH1810ATAN.-.MT,CRH1810ATAN.-.MT.png,acceptable variation,False,7d3ddfd6d79937b65419961b57bf071d921ff20d264be6f246817723b3d70eeb
W1573,W1573.png,acceptable variation,False,1963443a92b32b4df0a6c0cb0d344f29537ed34aa8b6f9513f3785bae67e65fc
CRJY8084-17H,CRJY8084-17H.png,acceptable variation,False,ec024a6b201ec9220a1df23fb61451ab84c2cff8b891579269a496435e8b3dba
CRJY8149-05E,CRJY8149-05E.png,true failure,True,8a44d716efeeb0548c7ee1ea42bd5c83cacfddeb30d68c13a92b67dc4ba4338a
CRVIC241861,CRVIC241861.png,acceptable variation,False,0576ad78344e1f3a3424a9151ab786a44acbe2723518e229d59203a8e70886e6
CRGPR-H1000-1,CRGPR-H1000-1.png,acceptable variation,False,47c0ed02523f50dcef0ca583e192219790061b06baf72bb21be40b65d0ce89fa
CRSDJ00001B0,CRSDJ00001B0.png,acceptable variation,False,158b3ccfde54548e8a8f0fb26568b733ac45570c097d69874bbaab32954b6299
WW627,WW627.png,acceptable variation,False,4a75df5f40c0264f430ef5f065ac7aa6da9bcaa4bc6bd8f78115b41e13d46d7d
CRT127.410.44.081.00~,CRT127.410.44.081.00~.png,acceptable variation,False,219fdbfc8a5e6ef8062895a85a62f01134b1eb0254d8b0c5866dc18758b8ca23
CRBN2037-11E,CRBN2037-11E.png,true failure,True,b4c63b65746926f891299b3fe047e6afe773973d9f8fabae33dee2ee56d2a21e
WW802,WW802.png,acceptable variation,False,87eb90240758fba2963b25dda0b1b65a6ed1e3963638d1b7dacb296d9ab4a8a5
W1654,W1654.png,acceptable variation,False,4643c54a5c39b0168a7532a89b247ec02bdac25ac790cbac6762bca667342361
CRH70365983,CRH70365983.png,acceptable variation,False,ad194a39f866364585bfbf59f71d9dd5461eee063364416be1a22b2f098b931a
CRH37451141,CRH37451141.png,acceptable variation,False,b743e540da56f0e51b7d8c3e66cf40ff74c83302bc03c7389d70bbe4e1fffcd1
CRXS.3001.H,CRXS.3001.H.png,acceptable variation,False,a988e3086320ba706dcf59204408bd836933e51d3be61056af2157a4f06f7529
W1554,W1554.png,acceptable variation,False,6ae09089b293d9980aa563c49c9e6adf8eca875eace82643e63b9457f3fdb297
W1606,W1606.png,acceptable variation,False,067ade60ce90ce4effd097ca36ea9e382053152f4f1df72aaeb79ec4a37c4a25
CRH76525751,CRH76525751.png,acceptable variation,False,8b8a070e0c0d8771af7b538cc73322b2b8a182d0ed7e44027950d4b4d3c70828
CRRF832SRH014P1,CRRF832SRH014P1.png,acceptable variation,False,4310d091cb8c102307105cfc71e38aa860aa3a3e16d24171a4ec19c6b0397110
CR97B223,CR97B223.png,acceptable variation,False,75fd30afa9d89ead415c7dcb5da4b9670eaa3dc561dfc3d83e73fdfed3e174c4
CRH77612133,CRH77612133.png,true failure,True,a1515381489d80b4f0d423380c645a0465a88d8004ba0b5c018fad9f1a99fc16
W240,W240.png,true failure,True,30c93472e82a6e57ae0af4bfc91703c1f9cfe1f22ff1031531ed9a94e0e11570
W1622,W1622.png,acceptable variation,False,127544324718837b937464b0d3c6987f5bfce0f80db6da2360e5c4d726215e16
W1586,W1586.png,acceptable variation,False,86be969160e8ce9884cdbacf69182095b036f2f6fb296ac87c31fa6c91d71f95
CRRE-AT0107S00B,CRRE-AT0107S00B.png,approved,False,723a572380f285329a08096aaaf51e418bd255bafc7a2663c7eac933ac04cd6b
W2274,W2274.png,true failure,True,ed67eba7b86c7051ef4ca0156819358ce23b38b510c4aa357fc0e910b544f0bc
CRBJ2105-51E,CRBJ2105-51E.png,true failure,True,bcb35ec089ea09ab165798090a12dcf92d4a74c31db65562630e6ddc355bd745
W1585,W1585.png,acceptable variation,False,3095df35b1f789a41ee29c0739b4a9e35f9c4dafc3c2ddc6660463afc4d04d4b
CRBY3006-53E,CRBY3006-53E.png,true failure,True,2e890aa5bc8b1b520b913350b07f3253a1d70ddc43fef9d936b39fbb429d22e4
CRT120.410.33.091.00,CRT120.410.33.091.00.png,acceptable variation,False,fce3d2c236f04566afc42441f150c8690e89ed678ba0df4f064cc221dccc0d20
CRH64515133,CRH64515133.png,acceptable variation,False,2738e37ae2658f359141b4d8877a44b3b055cf2dcf0f4818b851d00ef5207dc3
WW542,WW542.png,true failure,True,9d244e6f933118c35ed85f2ea312978f239dc25255f0afeccdf84dba0bb15123
W1667,W1667.png,acceptable variation,False,f57b0aa855ab8605a8d1b317d0b91e9ce21843ac7c000300128b314ff29d3b38
WW702,WW702.png,acceptable variation,False,5b6857a224d8cff33fa00d992054fba7bb7f2e2f8d3dd6c6dc65f1a5404749f9
W2273,W2273.png,acceptable variation,False,08ff76ebd62f5704784254e04eab4d1ab46ec4817c17887d688674386e730cf7
CRRF1050SUN065P1,CRRF1050SUN065P1.png,true failure,True,bab73a4d9b60ff05185bf57794dcd94123ac74ed6a640d861c7af93e47722865
W1553,W1553.png,approved,False,d218051d38eb7694c04c4c6a29016e50e0dcabc4a2b9175377f480df03bc710c
CRXS.3122,CRXS.3122.png,acceptable variation,False,b935b7df0d974678aa1cea352f4263e7d5103b0239cf53c5690d5389f1fd21e6
CRBJ8055-04X,CRBJ8055-04X.png,acceptable variation,False,40e7d1cd4887437fc6c53dcbdb4553a7317e239121aab80007312e09b201cdf1
CRXS.3590.NSF.SET,CRXS.3590.NSF.SET.png,true failure,True,d5783e1c73cf7c2e25e26b9ae15531fafa415a55371e67163a8f42f19347ba2b
CRVIC241897,CRVIC241897.png,acceptable variation,False,5190099372a61d701477edb7d928bb65a20c6a050c7229912ed832921db23064
CR96B251,CR96B251.png,true failure,True,33e3e898cc2b718a973e557852b5c91270db6beca75d24ca9274b3946e65c1c3
CRVIC241778,CRVIC241778.png,acceptable variation,False,d4351c97ed029c645b498a16484462dc260702e43fbc3a414aaec3327475794b
CRT116.617.22.091.00~,CRT116.617.22.091.00~.png,acceptable variation,False,dd1233b0c6bdec4b0dc6cf29a87d610b3675e09c50364c771fb39dbcb9d94a17
CRVIC241869,CRVIC241869.png,approved,False,c97d9c83203b992c05f547eed3a51db1fb6b2da7117626491632f437164f4950
CRBN1025-08L,CRBN1025-08L.png,acceptable variation,False,fc62f8c42a6165bbaced4894052cbf1f65a8fccd677b021a9a74072736d76ff6
CRAS4050-51E,CRAS4050-51E.png,true failure,True,6bd90473d73d1c116b089fe5fdccb2a174ea2b6c22eee50b1cd52fc1afb390d4
W2272,W2272.png,acceptable variation,False,174b8d0dfb94bb8c4e9b5e3b16391ff5f3e7dbfbb502922746c4dce6a5074b1c
W1708,W1708.png,acceptable variation,False,9b7b6711829989d0b2ca36a02b032b68f5a000967b47db6556c3f820f24f1890
W2307,W2307.png,acceptable variation,False,ed4eea3a35511436838e3ab7d067ff7667cb960ec1c61e37b27d25968878b7a7
CRXS.3141,CRXS.3141.png,acceptable variation,False,a59a904e4464c54e59b00f8a6121aea8da75c5d559480df543d449fa34bc9136
WW268,WW268.png,true failure,True,d4ed4f945e0446147adbca2fb80eb813b87d73556fa22a4064c7966c86c1d772
CRBN0156-56E,CRBN0156-56E.png,acceptable variation,False,1d12f3f243da267227c6c97166dc90fb801bcdb54a954342c517c7d7664c0ce7
CRCB5009-55E,CRCB5009-55E.png,true failure,True,a4486c027fca1ffb433471780bf3c4795fb4942af6b70d52d2aeb17963421a8f
W2299,W2299.png,acceptable variation,False,8300a88127538d70152985ec21b596ef131bf6985619155bd2629a368fa29d97
CRVIC242007,CRVIC242007.png,acceptable variation,False,f04717d2c9f6f607d688580dbb4267e69ed575d143d88f76af654a7733708551
CRVIC241934,CRVIC241934.png,acceptable variation,False,77f475901143a1110340019b3329e3b6579f81e4d7a601ac2fec4cd773b737bf
CRVIC242014,CRVIC242014.png,approved,False,a6b7e6247e7671173475b8b37c0730b186c6ea8348200e3f001fc9a23fee09d8
CRCB5925-82X,CRCB5925-82X.png,true failure,True,888127026363badacab20de0253be866e64925c0bf9c9f865bbff9c9ac7d1549
CR96B439,CR96B439.png,acceptable variation,False,f94e23a235b40da61ed9c21306431ae764b331970fb99af9d36c3567317c68ec
CRVIC241733,CRVIC241733.png,acceptable variation,False,d4073734edd02179969d86eb2f9f9b19aa4a84ae22909585bfe5f3111513173c
WW600,WW600.png,true failure,True,1795ab9c8948b2890d649fe5aa40a55a42fe3b0fe78793a2b6971e5d11c4ab07
CRT149.417.11.041.00,CRT149.417.11.041.00.png,acceptable variation,False,738b24623eeb3c5cccff35a7da5aadfd5776013ef6e31586cee1902649bdfa65
CRSDJ00002W0,CRSDJ00002W0.png,acceptable variation,False,8f4eeffd7e1012eb50630b755d06b77eb2c552ec5047a813e4b6b87b3c396341
CRT120.210.22.051.01,CRT120.210.22.051.01.png,true failure,True,5b94159ba78e477c51cf2772dea62a8ae9d4d6cbf0c91ed02eb05ad1667a5555
CRRE-AU0304L00B,CRRE-AU0304L00B.png,approved,False,02e0c5acda11da4b354017ddc620862ef81dc8ede3cd11aeadf1027fee6cf42f
CRGM-B2100BD-1A,CRGM-B2100BD-1A.png,acceptable variation,False,1ea849313954214bd2ae69389d5292aa66cf235110392dc3f1715d447db5b165
CRCB5860-86E,CRCB5860-86E.png,acceptable variation,False,6ac056fe2e3622ab4556f32a6984a82203c96943ff84718885239e050fc4cd2a
CRH12341555,CRH12341555.png,acceptable variation,False,9e711784feb793d6b579d9aef2aa31c8e22c2bac7ecccbcfb9efc3b31ffb525d
CRVIC242047,CRVIC242047.png,acceptable variation,False,c83873279ec235a701395aceff26d49547fb9ece963326bc038e52e58d94fb97
CRVIC241696,CRVIC241696.png,approved,False,89814109709b153a27d43629b4592b7542c46607aeaf2b020d61a853661f08a0
CRCB5848-57L,CRCB5848-57L.png,acceptable variation,False,f68ef84270a00b07a247143779876b9cc82ac7c8c3ae17f8873675c7af6572c0
CRH11411115,CRH11411115.png,true failure,True,5b8c4c5df2b53eff0141cd4a04f5fc3937547cd121fc5a4a31b6eee622bb2245
W1591,W1591.png,acceptable variation,False,fee4e2ae02ef4dbdb1162b5a08081ec89ee39df640542711666f7b2760067838
CRBJ8055-04E,CRBJ8055-04E.png,acceptable variation,False,4f2bb371553b91e17bf56ce77bc15316198c8be5ad8386832bdd8a95b5ffae97
W1558,W1558.png,acceptable variation,False,7576ac57d5235669c030e54fc54e7650644a428a31f14a987488a9ef6f4b46ef
CRRE-AU0303B00B,CRRE-AU0303B00B.png,approved,False,410917dcc212065ae86cdc77b8faf17fd793ad9b166b6b8fa506e284d2db4ef3
W2271,W2271.png,acceptable variation,False,bdd43638af74cf2b3e5caa954c9f48d0e9363618e2795e0bfb0d21e326ac1a9a
W1560,W1560.png,acceptable variation,False,fcf35a37fce06fb01d51537a459fda72494f983b22cafb5ada8bcfc33614f485
W2270,W2270.png,acceptable variation,False,1b799a0aea30392a6969d91fa055f3993f1ef3845d87a715adeb881369bff17c
CRXA.6442.H,CRXA.6442.H.png,acceptable variation,False,db8c38d6bed24e8b8cccea620be4edfbda80e5dcb0bc1c2cae15c0b09dd4a172
CRJR3034-59E,CRJR3034-59E.png,acceptable variation,False,2b846350bf2e778a22993d1620c593d460bf119c3edba3a91692b8668af7fc7d
CRBN2038-01L,CRBN2038-01L.png,acceptable variation,False,b8474a4ba908793b177ded44a4ce2a2c9811304992c47515437d967cbca44e09
CRH64455933,CRH64455933.png,true failure,True,a6d41007db0bcd1f746ffc7b3ad8637eb81bfb73ae9fb3b539a939c0db558380
CRRA-AC0L07L00B,CRRA-AC0L07L00B.png,acceptable variation,False,cb968b6ce9da38a49503ca442cc51d310088f2a4b2d1ba453f8c522a2fc53600
CRVIC241844,CRVIC241844.png,acceptable variation,False,487804f982f8f434c255bb45c110df101fbb04140464143e3dc0d3b36460d8ee
W2191,W2191.png,acceptable variation,False,f5a41c72e9791e261383eeb819ccea62362d9e76b3e579dd275f889c5912f37d
W1690,W1690.png,acceptable variation,False,0ed287869fd73d876b9712c30550261511602d38d17975cd318ac3e7489312cc
W1598,W1598.png,acceptable variation,False,7388eb4b5a9f97f9d414fe547f692c96db4343a6c64c8c8946745fd3b67047ea
CRRF454SSA421J1,CRRF454SSA421J1.png,true failure,True,7468a8427bbf477c66baba1af30696c3cb1fdcf10149ff873b516001c8942474
CRBN1024-01E,CRBN1024-01E.png,true failure,True,8ef5025c5734a379a6c846620268e621b253b32865a1ff57351ddfaa12894197
W1562,W1562.png,approved,False,830bca2c33e856a07a685dd144e36783b0784a1dfa5bb8d1b9d9859517de701f
W1650,W1650.png,approved,False,63faae4ba16679b815cd840009e07b042b0baf1442a84a18635287dff4cb30a2
W1692,W1692.png,acceptable variation,False,a0ae5ca72f9e88c9c22d678d2a1903bcf94c948892cd5b267e7898918c1b4f38
CRRF1577SRPG57K1,CRRF1577SRPG57K1.png,acceptable variation,False,f8858a351ed00cba69297a17d63a2212a2a898f18609d8bbea865bc4f343b290
CRVIC241787,CRVIC241787.png,approved,False,7010d7d1fa576e36b9169dcba30ca3099ff66d20f9cd8380ecba76cbd4651ee0
CRH64511133,CRH64511133.png,acceptable variation,False,c60f5ad57da9347b3d6a7a9b8003a1c1cc29eb33f237d6bc511e65232562ae26
CRXB.3717,CRXB.3717.png,acceptable variation,False,5e551d217d2686b28a683d7646fb1ea5a323bc63e530020838681f28eb9c45cd
CR96B401,CR96B401.png,acceptable variation,False,2d1182968c508ee1514976c4372b07bc8901cfa97935cfe32c3efe2f27e5387d
W1703,W1703.png,acceptable variation,False,5133a47a39d52cb14c4f84f42654629f6f85b404c207fe1e3e0f3a34f5e6dee7
CRRF375SNP089P1,CRRF375SNP089P1.png,acceptable variation,False,8a7766bbf7674b524455bd6b2126808987d64ae7d9ef6ee0b5c516e43892b208
CRVIC241928,CRVIC241928.png,acceptable variation,False,b41bd8fd03eff9a2af842fed62f7f333627a8f2cd532bd1f3426e0353223548f
CRRF421SRPF77K1,CRRF421SRPF77K1.png,acceptable variation,False,d3e2c953642fd58e7e3aa27382cad2d9793f92fed5dab1617e2fdcb4e6fd567b
CRCB5037-17X,CRCB5037-17X.png,true failure,True,003545ee46edd215e11031a87b9f9119270a5ff682a0d794deda57e67a578c5f
CR96B433,CR96B433.png,acceptable variation,False,d2d1b7362a41ce82727057215f6afcedb5d0c1c7779af4d78013d39f8daaaf07
CRXS.3581.BO,CRXS.3581.BO.png,acceptable variation,False,b97719def14c91627d7cf226f3cf7b414ff8c3d505ab82e82564ea6ef56bbbe2
W1599,W1599.png,acceptable variation,False,04dda944ff0ff7876a1f721d98a8f6668d61643561d0b2be1590e73e3e2f727f
W1704,W1704.png,acceptable variation,False,2e905a6864514070f01a93ee8d058e874ff291bb4b3a141eb9568380684a899f
CRSEL09004W0,CRSEL09004W0.png,true failure,True,23fbdfdf3f96f32efdbf14c7ad0f31e7c0f6d3cad7ccf477cdd3f7e72a32627b
CRMA9004-21E,CRMA9004-21E.png,acceptable variation,False,b6374fec6fbde209ce774ae805526d48d45fa0a9803874e1498714e92d3f689a
CR98A227,CR98A227.png,acceptable variation,False,43781a7d0c602be0e9b16b85e42a9bd2f4d7289c89885a7a4cd5984be56c16ac
CRH11221550,CRH11221550.png,true failure,True,921e940c4cad1e917347db01299649f4c2b030674f1ed061377966fc087cbff9
W1565,W1565.png,acceptable variation,False,1ea9ec6cd8fc9d7e142c3761554d812361e270f494fc6a469ce3205dddff36e4
CRT137.410.11.421.00,CRT137.410.11.421.00.png,acceptable variation,False,f9c1a2a53e03d4270fd3c5d68c246313e041d236741d865e01d7a1a2decb5d1b
CRH76512133,CRH76512133.png,true failure,True,7644639bd3acce111396d86c853ef838a1537c03455ea57c07a0d967d13fc2d5
CRXS.3124M,CRXS.3124M.png,acceptable variation,False,337fc9a59701705ef5d21afb14bc695a345f8b02ed1ff03ab2e8e6e3853a5591
W1631,W1631.png,acceptable variation,False,0f5112024f2262056ae6ad3fa90f5607a3a8ec47cc26c328798b1990d2bf649f
W1561,W1561.png,approved,False,7635dc992227289b8e62b1a33076fb068733cd715e5881ef1538de497e490085
W2269,W2269.png,acceptable variation,False,e1ab8b9b0d0a98824bac731713881d50e98419893b28f5cf4641f1392be1b4c4
CRXS.3251.CB,CRXS.3251.CB.png,acceptable variation,False,d1be88a5ff22b7d607803d1c2900073440893c4f6a66e62abd0b3a4bfff8de25
CRBN2036-14E,CRBN2036-14E.png,true failure,True,bf87cca389ede2eed2474acc007a4e29d48a678234907040ba841a0ea0bea4a2
CRVIC241855,CRVIC241855.png,approved,False,34e3bc62ac55204d329e71c81d63caae096506b9bed1d7b830dfb1603d1c9803
CRRA-AA0823L,CRRA-AA0823L.png,true failure,True,833b78c106b87106438239ca9fac15b4f09ce0041e274c3457d91234e2b51565
CRRF51-SSC783P1,CRRF51-SSC783P1.png,acceptable variation,False,8169b7c6e115569d1cfd0ff728d92fbc458877946e46f7f42b79200540029b4d
CRT150.210.11.041.00,CRT150.210.11.041.00.png,acceptable variation,False,8c134c2313630c15f30e75c1dd1b7ad2f10cca4522b4a671e1cefe7a5df57878
CRXL.1977,CRXL.1977.png,acceptable variation,False,fe05ed030a16b94f8640aba6b44608807bd6242e6ac864897fd507cee46340b7
CRVIC241756,CRVIC241756.png,approved,False,d876ac81a1b97850b8cd4ca5bd8cb4cad8e347f45d5ea8a17648e25145c6a5e9
W2261,W2261.png,acceptable variation,False,29b0571f25e6e38fd87f46b4e6c872c603f8619e3256c3baf41464667337541b
W2262,W2262.png,acceptable variation,False,b157c104eec6a6d1065e990052035947b4a61533065518e7654586c1cc513226
CRH32451641,CRH32451641.png,acceptable variation,False,55705ab1a0640b9c921e3defcbc8f7db396aaf5ab3dc946822fddd4e0a01f66f
CRXL.1961,CRXL.1961.png,acceptable variation,False,8c199602cd0fe15a6db6fbe4c1984e2cf7854d2c20d48eabc8824c22b3ee5d56
W2265,W2265.png,acceptable variation,False,e5baee6859aa9e3174cf1dd57146ae935a3833759486e06abe490de9b53da536
CRSDK05003W,CRSDK05003W.png,true failure,True,d99e8d29056125caf4be0181751f00bc311e96eb1e196993fdeab626b9b36079
CRH68411133,CRH68411133.png,acceptable variation,False,15d40b5aec49de63936de14af3b1e4cb12d413962679bb23628b410ad22874c3
CRJR3080-51L,CRJR3080-51L.png,acceptable variation,False,93ebd32e74b8010e5e27a3db784e9d1b221e2bde1da72cdfe3eeb1be5f130b19
CRH32451731,CRH32451731.png,acceptable variation,False,72b10532421c46b561a8e16b6956ce4c379a33872d28eaed83eb5b9805d99a73
CRRF470SNA411P1,CRRF470SNA411P1.png,acceptable variation,False,8b5102fedea64e6cb3767ee9ae689cd6cb7ff7d1b0109e67e3bd55f4cd84f4eb
CR96A225,CR96A225.png,acceptable variation,False,ea54a4c7dcb9ccdc211ed95f486d623989ff81ab2646227b6b1caf6c560bb174
CRBJ8057-17X,CRBJ8057-17X.png,acceptable variation,False,9c6e622f3c6732e6bacb1d1b3227799d8d26b1c917be3f7d992e2eecc45755f0
CRXS.3581,CRXS.3581.png,true failure,True,766a7ece6d107886fdcd5adff74af7799ad6e5cf1225728e5a4d5cdb45695a67
CRRA-AC0L02R00B,CRRA-AC0L02R00B.png,acceptable variation,False,57ba76ff4061755eb8e5382350c86c5f049385cce07d36d4e8fbd6e4eef22d13
CRH64611555,CRH64611555.png,acceptable variation,False,f0a1cb02c61f8f24d9a8c34e5594c7557ce02ec0dfcbf181f1bd7080bf62a837
W1646,W1646.png,acceptable variation,False,6514b012177c9f95b0df1a9a6017f91f81179429bc009cb1fa4a1d716d1d8bad
W2268,W2268.png,acceptable variation,False,77e734513c58e9731c331872ba1532651b5a07767fefe3e500b28d6f46506181
W1592,W1592.png,acceptable variation,False,f030c8f28f38f2a80c274545d5d8cefcdb962133485b82da708612960f42a934
W2259,W2259.png,acceptable variation,False,4743e14ba384e88b1c927f319a6a7ef89d0ee7375fd7a11b721febf5943e0f23
W2260,W2260.png,acceptable variation,False,241c176d12d685beba803b006c51034ff8d92b58eba0c1973ea1af85c6205bbf
W2249,W2249.png,acceptable variation,False,69b9dbd79edf3c917c3461fe0b7b7890a91423f559a1126f0905cedd88705a15
CRXS.3253.CB,CRXS.3253.CB.png,acceptable variation,False,b17806bf64790080ba212dcc64dbe1e57471305f9995b529cbabafadcf8ea848
CRSRP839J1,CRSRP839J1.png,acceptable variation,False,bb77252559f6d98c561b7fc9af16f616ed4ae17d9f3830c3e42ff22f11139b2f
W1678,W1678.png,acceptable variation,False,76a5d735d6daf8d52eac8a5fd3b59b998d255198787f01d0f3c496c7a4475a52
CRAL0000-04E,CRAL0000-04E.png,acceptable variation,False,5925f2265cf02d0312aaece26129e706730cefd81bd50f061d28dc4627631595
W2258,W2258.png,acceptable variation,False,036382914349d19c240a428c7414bd2df549b591d9fce815d51c68b248521eb4
W2310,W2310.png,acceptable variation,False,a9da81115adba1fe404521dbf68ddad6eb0e37e891259dd6e85059cef49f789a
W1645,W1645.png,acceptable variation,False,ec74d4f67f4a328f5ff1582693f1a9b072bdb17aefc401c13618e73faa5154e3
CRH43311985,CRH43311985.png,acceptable variation,False,921869b38f04e25d76ecad22c4f7212149e07a2bba2583f4ed6ac09c46df9f32
CRT137.210.11.111.00,CRT137.210.11.111.00.png,acceptable variation,False,aa0baeb7b00ec9a988ea2c4e84e5f93458946aac85c81d63fafe89ed455a1694
CRRF572SRPB46J1,CRRF572SRPB46J1.png,acceptable variation,False,a2713854ff6f71cd882bfaa0899c0b546bc364217f412c94700a9c15c27deb4f
CRPRW-61D-2,CRPRW-61D-2.png,acceptable variation,False,6ca81bae212fd91c8c1ae9a9eac2264170dc1ddc80e373dfabf4d6d6043d5b90
CRVIC241916,CRVIC241916.png,true failure,True,e107767b1e6186f76e286bac3d4a672bba1432f108d74842afc76249540eb17f
CRJR4065-09E,CRJR4065-09E.png,true failure,True,16bdd1b8562df05bfcbd7c0f6143ab8b779a99f309b6bfa9c6579e27d155dc78
CRBN4049-11E,CRBN4049-11E.png,true failure,True,78d24d389269032b0bb031cb7a59c090b84c42454ea5c30684471edbadb59229
CRCA4660-61A,CRCA4660-61A.png,acceptable variation,False,c7543d1215bf3e42518f080fde261955ac7576844d77fc3abd8db8a1e5ad739e
CRPRW-6900YB-3,CRPRW-6900YB-3.png,acceptable variation,False,02fad4836ffd7cee14709132e0b23353c841fa6623aba26a84d96c1a8b8f3950
CRH64451533,CRH64451533.png,acceptable variation,False,ef3f36841155f5ea169adbd6faea20bc4cf0aa832a41310d8b5cd43ffb65fc99
W2304,W2304.png,acceptable variation,False,57f36d278fab53dcb2750eea4644e6b65353232455b703d91b25bdd30690a34e
